id,clean_title,author,publisher,year,language,category,tags,description,table_of_contents,cover_image_url,preview_page_count,preview_base_url,access_required,access_url,copyright_status,can_public_download
cdl-000045,与神同在,劳伦斯,,,中文,spiritual-life,与神,,,,5,,true,,待核实,false
cdl-000636,"与神同行 莱尔 Walking with God, John C. Ryle",,,,中文,spiritual-life,与神,,,,5,,true,,待核实,false
cdl-000046,与神对话 1,,,,中文,spiritual-life,与神,,,,5,,true,,待核实,false
cdl-000047,与神对话 2,,,,中文,spiritual-life,与神,,,,5,,true,,待核实,false
cdl-000048,与神对话 3,,,,中文,spiritual-life,与神,,,,5,,true,,待核实,false
cdl-000049,与神对话 4,,,,中文,spiritual-life,与神,,,,5,,true,,待核实,false
cdl-000337,与神对话:2,尼尔 唐纳德 瓦尔施,,,中文,spiritual-life,与神,,,,5,,true,,待核实,false
cdl-000338,与神对话:3,尼尔 唐纳德 瓦尔施,,,中文,spiritual-life,与神,,,,5,,true,,待核实,false
cdl-000050,与神面对面,比尔 强生,,,中文,spiritual-life,与神,,,,5,,true,,待核实,false
cdl-002851,与马同跑：耶利米的非凡人生：尤金·毕德生：南京大学出本社:2009,,,,中文,bible-study,耶利米,,,,5,,true,,待核实,false
cdl-000051,世界历史与救赎历史,洛维特,,,中文,church-history,历史,,,,5,,true,,待核实,false
cdl-000052,世界在等待的門徒,斯托得,,,中文,spiritual-life,門徒,,,,5,,true,,待核实,false
cdl-002374,世界在等待的门徒,东方美,,,中文,spiritual-life,门徒,,,,5,,true,,待核实,false
cdl-002852,世界在等待的门徒,,,,中文,spiritual-life,门徒,,,,5,,true,,待核实,false
cdl-004722,世界宗教简史,已解锁,,,中文,church-history,简史,,,,5,,true,,待核实,false
cdl-002853,世界文明史 宗教改革,,,,中文,church-history,宗教改革,,,,5,,true,,待核实,false
cdl-002854,世界猶太人歷史,,,,中文,church-history,歷史,,,,5,,true,,待核实,false
cdl-002855,世界观的故事,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002856,东方的遗产,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002857,东正教和东正教在中国,,,,中文,other,,,,,5,,true,,待核实,false
cdl-000053,东正教教会学说概要,C H 布尔加科夫,,,中文,theology,教会,,,,5,,true,,待核实,false
cdl-000054,东正教神学导论,弗 洛斯基,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-000055,丝绸之路的音乐文化,周吉,,,中文,culture-society,文化,,,,5,,true,,待核实,false
cdl-002858,丢人现眼的福音派,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002859,两河流域史前时代,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002860,两种上帝,,,,中文,theology,上帝,,,,5,,true,,待核实,false
cdl-002417,两种上帝：弗洛伊德的问题，鲁益师的回答,尼可里 Armand M Nicholi Jr,,,中文,theology,上帝,,,,5,,true,,待核实,false
cdl-002861,两种智慧(雅各书),,,,中文,bible-study,雅各书,,,,5,,true,,待核实,false
cdl-002862,两种智慧(雅各书),,,,中文,bible-study,雅各书,,,,5,,true,,待核实,false
cdl-002863,两约中间史略,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002864,两约探秘,梁燕城,,,中文,other,,,,,5,,true,,待核实,false
cdl-002865,两约探秘,梁燕城,,,中文,other,,,,,5,,true,,待核实,false
cdl-000916,个人布道,,,,中文,missions,布道,,,,5,,true,,待核实,false
cdl-000001,个人的属灵生活,,,,中文,spiritual-life,属灵生活;属灵,,,,5,,true,,待核实,false
cdl-002866,个体的人：祁克果的基督教生存论思想,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000354,中世纪上帝的文化,张绥,,,中文,theology,上帝,,,,5,,true,,待核实,false
cdl-002574,中世纪教会史,毕尔麦尔 等 宗教文化,,,中文,church-history,教会史,,,,5,,true,,待核实,false
cdl-000638,中世纪教育文选,,,,中文,culture-society,教育,,,,5,,true,,待核实,false
cdl-000639,中俄廣告修辭策略對比分析,高雯君,,,中文,other,,,,,5,,true,,待核实,false
cdl-000640,中国上古神话通论,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002575,中国与基督教,谢和耐,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000641,中国人的心灵与基督宗教,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000056,中国佛教哲学,徐文明,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-002606,中国佛教哲学要义,方立天,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000057,中国内地会简史,,,,中文,church-history,简史;内地会,,,,5,,true,,待核实,false
cdl-002764,中国历史上的春秋时代,三联 哈佛燕京 第三辑 世袭社会及其解体,,,中文,church-history,历史,,,,5,,true,,待核实,false
cdl-002867,中国古代基督教及开封犹太人,江文汉,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000642,中国哲学对欧洲的影响,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000643,中国哲学辞典,,,,中文,reference,辞典,,,,5,,true,,待核实,false
cdl-000289,中国基督宗教艺术的历史,基督教研究,,,中文,church-history,历史,,,,5,,true,,待核实,false
cdl-002868,中国基督教史,杨森富,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-002869,中国基督教史纲,王治心,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000644,中国基督教简史,褟浩荣,,,中文,church-history,简史,,,,5,,true,,待核实,false
cdl-002870,中国基督教简史,姚民权,,,中文,church-history,简史,,,,5,,true,,待核实,false
cdl-000199,中国士绅反教的原因,吕实强,,,中文,other,,,,,5,,true,,待核实,false
cdl-002871,中国天主教史人物传,方豪,,,中文,other,,,,,5,,true,,待核实,false
cdl-002872,中国天主教史论丛,方豪,,,中文,other,,,,,5,,true,,待核实,false
cdl-002656,中国文化与基督教,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-002873,中国文化与基督教的冲撞,J 谢和耐,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000726,中国景教 中国古代基督教研究,朱谦之,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000058,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000059,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000060,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000061,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000062,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000063,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000064,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000065,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000066,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000067,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000068,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000069,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000070,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000071,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000072,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-002576,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-002577,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-002578,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-002579,中国现代哲学史资料汇编,,,,中文,culture-society,哲学,,,,5,,true,,待核实,false
cdl-000481,中国现代科学全书基督教学,段琦,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000645,中国百科大辞典02(逻辑学),,,,中文,reference,辞典;百科,,,,5,,true,,待核实,false
cdl-000073,中国百科大辞典宗教篇,,,,中文,reference,辞典;百科,,,,5,,true,,待核实,false
cdl-000074,中国的以巴弗,,,,中文,other,,,,,5,,true,,待核实,false
cdl-001854,中国的异端,林献羔,,,中文,other,,,,,5,,true,,待核实,false
cdl-001421,中国礼仪之争历史文献和意义,,,,中文,church-history,历史,,,,5,,true,,待核实,false
cdl-002095,中国神学导论,夏雨人,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-002874,中国祭祖问题,,,,中文,other,,,,,5,,true,,待核实,false
cdl-000075,中国近代史大纲,蒋廷黻,,,中文,other,,,,,5,,true,,待核实,false
cdl-000646,中文圣经注释：诗篇上,,,,中文,bible-study,圣经;注释;诗篇,,,,5,,true,,待核实,false
cdl-002601,中日现代文学关系研究,三联 哈佛燕京 第十辑 国民作家的立场,,,中文,other,,,,,5,,true,,待核实,false
cdl-000647,中英廣告修辭方法之比較,徐秋香,,,中文,other,,,,,5,,true,,待核实,false
cdl-002875,中西交通史料汇编1 6,方豪,,,中文,other,,,,,5,,true,,待核实,false
cdl-002876,丰满的恩光,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002877,丰盛教会的故事,,,,中文,theology,教会,,,,5,,true,,待核实,false
cdl-000076,丰盛的恩典,班扬,,,中文,theology,恩典,,,,5,,true,,待核实,false
cdl-002879,丰盛的恩典,,,,中文,theology,恩典,,,,5,,true,,待核实,false
cdl-002878,丰盛的恩典(约翰.班扬),,,,中文,theology,恩典,,,,5,,true,,待核实,false
cdl-002880,丰盛的生命,,,,中文,other,,,,,5,,true,,待核实,false
cdl-000077,为主受苦,魏恩波,,,中文,other,,,,,5,,true,,待核实,false
cdl-000914,为主忠心服事老年人,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002881,为主所欲,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002882,为主所欲,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002883,为什么反对圣经论语对读运动,,,,中文,bible-study,圣经,,,,5,,true,,待核实,false
cdl-002884,为什么是基督教 小约翰,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-002885,为什么良善的上帝容许苦难存在,,,,中文,theology,上帝,,,,5,,true,,待核实,false
cdl-002886,为什么要为儿女施洗 (理查德 L. 伯瑞特博士),,,,中文,other,,,,,5,,true,,待核实,false
cdl-002887,为什么要加入一间教会,,,,中文,theology,教会,,,,5,,true,,待核实,false
cdl-002888,为什么要学习圣经,Sproul,,,中文,bible-study,圣经,,,,5,,true,,待核实,false
cdl-002889,为何不是短歌 为何是圣诗,,,,中文,other,,,,,5,,true,,待核实,false
cdl-000078,为何我们今日需要读清教徒,,,,中文,church-history,清教徒,,,,5,,true,,待核实,false
cdl-002890,为何我们今日需要读清教徒,,,,中文,church-history,清教徒,,,,5,,true,,待核实,false
cdl-000079,为何是他,提姆 凯勒,,,中文,other,,,,,5,,true,,待核实,false
cdl-002891,为何要传福音 唐崇荣,,,,中文,missions,传福音,,,,5,,true,,待核实,false
cdl-002893,为婚姻立界线,,,,中文,family-ministry,婚姻,,,,5,,true,,待核实,false
cdl-002892,为婚姻立界线++下一个男人++女人++真的会更好吗,,,,中文,family-ministry,婚姻,,,,5,,true,,待核实,false
cdl-002894,为孩子立界线,,,,中文,family-ministry,孩子,,,,5,,true,,待核实,false
cdl-002895,为工作立界线,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002343,为真理而战,史托德,,,中文,other,,,,,5,,true,,待核实,false
cdl-002896,为真道而战—提摩太后书—史托德,,,,中文,bible-study,提摩太,,,,5,,true,,待核实,false
cdl-001894,为神赢得我们的城市：如何攻破属灵的坚固营垒,约翰 道生,,,中文,spiritual-life,属灵,,,,5,,true,,待核实,false
cdl-002897,为约会立界线,,,,中文,other,,,,,5,,true,,待核实,false
cdl-001962,为自己出征,Robert Fisher,,,中文,other,,,,,5,,true,,待核实,false
cdl-002898,为谁辛苦为谁忙,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002899,为青少年立界线,,,,中文,family-ministry,青少年,,,,5,,true,,待核实,false
cdl-002900,为青少年立界线,,,,中文,family-ministry,青少年,,,,5,,true,,待核实,false
cdl-002055,主，我愿像你,史普罗,,,中文,other,,,,,5,,true,,待核实,false
cdl-000648,主与人同住：约翰福音纪传,于中旻,,,中文,bible-study,约翰福音,,,,5,,true,,待核实,false
cdl-000649,主在人间,,,,中文,other,,,,,5,,true,,待核实,false
cdl-000650,主日 约瑟.派博 The Lords Day,,,,中文,spiritual-life,主日,,,,5,,true,,待核实,false
cdl-000651,主日的礼赞,,,,中文,spiritual-life,主日,,,,5,,true,,待核实,false
cdl-000652,主日简史 胡斯托·冈萨雷斯,,,,中文,church-history,简史,,,,5,,true,,待核实,false
cdl-000653,主曾晓谕 无误圣经,林慈信,,,中文,bible-study,圣经,,,,5,,true,,待核实,false
cdl-002901,主爱长阔高深,呂沛渊,,,中文,other,,,,,5,,true,,待核实,false
cdl-000654,主的羊听主声音,吕沛渊,,,中文,other,,,,,5,,true,,待核实,false
cdl-000655,主耶稣与他的朋友,卡森,,,中文,other,,,,,5,,true,,待核实,false
cdl-002902,主耶稣与他的朋友,卡森,,,中文,other,,,,,5,,true,,待核实,false
cdl-000656,主耶稣与神的国度,,,,中文,spiritual-life,与神,,,,5,,true,,待核实,false
cdl-001149,主耶稣与神的国度,卡森,,,中文,spiritual-life,与神,,,,5,,true,,待核实,false
cdl-000657,主耶稣基督的宝血,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-002903,主耶稣基督的宝血,麦卫真,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000658,主耶稣的比喻,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002416,主耶稣的比喻,斯诺德格拉斯 Klyne R Snodgrass,,,中文,other,,,,,5,,true,,待核实,false
cdl-002904,主耶稣的比喻,斯诺德格拉斯,,,中文,other,,,,,5,,true,,待核实,false
cdl-000659,主耶稣的比喻系列课程,,,,中文,other,,,,,5,,true,,待核实,false
cdl-000660,主耶稣的画像,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002020,主耶稣的画像,博克 Darrell L Bock,,,中文,other,,,,,5,,true,,待核实,false
cdl-000939,主耶穌幫助我學生本,,,,中文,other,,,,,5,,true,,待核实,false
cdl-000661,主耶穌與祂的朋友,,,,中文,other,,,,,5,,true,,待核实,false
cdl-000662,主耶穌與神的國度,,,,中文,spiritual-life,與神,,,,5,,true,,待核实,false
cdl-002580,主题式背经,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002905,义人之根,陶恕,,,中文,other,,,,,5,,true,,待核实,false
cdl-002406,义仆与君王：马太福音(卷下):新约,吴罗瑜,,,中文,bible-study,新约;马太福音,,,,5,,true,,待核实,false
cdl-002907,乘性追击,更新资源,,,中文,other,,,,,5,,true,,待核实,false
cdl-002908,乘風破浪,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002915,九标志系列丛书,释经讲道,,,中文,other,,,,,5,,true,,待核实,false
cdl-002916,九标志系列丛书,长老职分,,,中文,other,,,,,5,,true,,待核实,false
cdl-002909,九标志系列丛书：何谓健康教会,,,,中文,theology,教会,,,,5,,true,,待核实,false
cdl-002910,九标志系列丛书：健康的教会成员,,,,中文,pastoral,教会成员,,,,5,,true,,待核实,false
cdl-002911,九标志系列丛书：教会成员制,,,,中文,pastoral,教会成员,,,,5,,true,,待核实,false
cdl-002912,九标志系列丛书：教会纪律,,,,中文,theology,教会,,,,5,,true,,待核实,false
cdl-002913,九标志系列丛书：福音信息与个人布道内文,,,,中文,missions,布道,,,,5,,true,,待核实,false
cdl-002914,九标志系列丛书：福音真意,,,,中文,other,,,,,5,,true,,待核实,false
cdl-000943,书名待核,,,,中文,other,,,,,5,,true,,待核实,false
cdl-000974,书名待核,宗教对话模式,,,中文,other,,,,,5,,true,,待核实,false
cdl-000975,书名待核,关于上帝信仰的对话,,,中文,other,,,,,5,,true,,待核实,false
cdl-001092,书名待核,爱的喜乐 劝谕,,,中文,other,,,,,5,,true,,待核实,false
cdl-001141,书名待核,DAR 摩根,,,中文,other,,,,,5,,true,,待核实,false
cdl-001274,书名待核,奥美文案培训 OM COPY 培训,,,中文,other,,,,,5,,true,,待核实,false
cdl-001281,书名待核,社会分工论,,,中文,other,,,,,5,,true,,待核实,false
cdl-001307,书名待核,扎根,,,中文,other,,,,,5,,true,,待核实,false
cdl-003458,书名待核,创世答问,,,中文,other,,,,,5,,true,,待核实,false
cdl-004334,书名待核,基督教对文明的影响,,,中文,other,,,,,5,,true,,待核实,false
cdl-004843,书名待核,当代中国基督教发展史,,,中文,other,,,,,5,,true,,待核实,false
cdl-006691,书名待核,防备辩驳异端,,,中文,other,,,,,5,,true,,待核实,false
cdl-002917,买不停,基督徒消费探索,,,中文,other,,,,,5,,true,,待核实,false
cdl-002918,了解和赢得泛灵论者,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002919,了解学生,播道,,,中文,other,,,,,5,,true,,待核实,false
cdl-000081,争战的赞美,罗伯 盖恩,,,中文,spiritual-life,赞美,,,,5,,true,,待核实,false
cdl-002920,事奉神：基督徒的生活侍奉,克兰菲德,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-002921,二元论与三元论的人观探讨 于忠纶,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002922,二十一世纪宗教与文明新探,,,,中文,culture-society,宗教,,,,5,,true,,待核实,false
cdl-002923,二十一世纪旧约导论,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-000082,二十世纪宗教思想,约翰 麦奎利,,,中文,culture-society,宗教,,,,5,,true,,待核实,false
cdl-002924,二十世纪宗教思想(美)约翰·麦奎利,,,,中文,culture-society,宗教,,,,5,,true,,待核实,false
cdl-002925,二十世纪旧约导论,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-000083,二十世纪神学评介,葛伦斯vs奥尔森,,,中文,theology,神学,,,,5,,true,,待核实,false
